Location, month, day, year, average temp, max temp, min temp
Grand Rapids, 08, 01, 2003, 71.8, 84.0, 60.1
Grand Rapids, 08, 02, 2003, 67.5, 80.1, 61.0
Grand Rapids, 08, 03, 2003, 69.1, 80.1, 61.0
Grand Rapids, 08, 04, 2003, 67.1, 80.1, 60.1
Grand Rapids, 08, 05, 2003, 68.6, 80.1, 60.1
Grand Rapids, 08, 06, 2003, 72.4, 82.9, 61.0
Grand Rapids, 08, 07, 2003, 71.9, 82.9, 64.0
Grand Rapids, 08, 08, 2003, 70.3, 82.0, 64.0
Grand Rapids, 08, 09, 2003, 68.6, 77.0, 61.0
Grand Rapids, 08, 10, 2003, 71.0, 82.0, 60.1
Grand Rapids, 08, 11, 2003, 69.5, 82.0, 60.1
Grand Rapids, 08, 12, 2003, 69.2, 80.1, 61.0
Grand Rapids, 08, 13, 2003, 70.2, 82.0, 60.8
Grand Rapids, 08, 14, 2003, 75.4, 86.0, 61.0
Grand Rapids, 08, 15, 2003, 78.2, 86.0, 64.9
Grand Rapids, 08, 16, 2003, 76.2, 88.0, 70.0
Grand Rapids, 08, 17, 2003, 69.3, 88.0, 60.1
Grand Rapids, 08, 18, 2003, 68.1, 80.1, 57.0
Grand Rapids, 08, 19, 2003, 69.8, 82.0, 57.0
Grand Rapids, 08, 20, 2003, 71.8, 84.9, 57.9
Grand Rapids, 08, 21, 2003, 78.7, 91.9, 59.0
Grand Rapids, 08, 22, 2003, 74.6, 91.9, 64.9
Grand Rapids, 08, 23, 2003, 68.2, 82.0, 55.0
Grand Rapids, 08, 24, 2003, 68.5, 82.0, 55.0
Grand Rapids, 08, 25, 2003, 76.1, 84.9, 57.9
Grand Rapids, 08, 26, 2003, 75.1, 86.0, 66.2
Grand Rapids, 08, 27, 2003, 73.4, 87.1, 64.0
Grand Rapids, 08, 28, 2003, 66.7, 84.9, 52.0
Grand Rapids, 08, 29, 2003, 75.7, 80.1, 71.1
Grand Rapids, 08, 30, 2003, 62.3, 80.1, 50.0
Grand Rapids, 08, 31, 2003, 63.1, 73.0, 50.0
Grand Rapids, 09, 01, 2003, 60.6, 70.0, 55.0
Grand Rapids, 09, 02, 2003, 64.3, 77.0, 52.0
Grand Rapids, 09, 03, 2003, 65.0, 77.0, 52.0
Grand Rapids, 09, 04, 2003, 61.4, 77.0, 53.1
Grand Rapids, 09, 05, 2003, 57.8, 73.0, 43.0
Grand Rapids, 09, 06, 2003, 61.7, 79.0, 43.0
Grand Rapids, 09, 07, 2003, 68.2, 84.0, 46.9
Grand Rapids, 09, 08, 2003, 67.6, 84.0, 55.9
Grand Rapids, 09, 09, 2003, 68.9, 79.0, 57.2
Grand Rapids, 09, 10, 2003, 65.9, 81.0, 52.0
Grand Rapids, 09, 11, 2003, 69.8, 82.0, 52.0
Grand Rapids, 09, 12, 2003, 68.9, 82.0, 57.0
Grand Rapids, 09, 13, 2003, 73.1, 82.9, 57.0
Grand Rapids, 09, 14, 2003, 68.4, 82.9, 62.1
Grand Rapids, 09, 15, 2003, 61.8, 77.0, 55.0
Grand Rapids, 09, 16, 2003, 61.8, 79.0, 46.9
Grand Rapids, 09, 17, 2003, 66.8, 82.9, 46.9
Grand Rapids, 09, 18, 2003, 67.5, 82.9, 52.0
Grand Rapids, 09, 19, 2003, 60.3, 80.1, 55.0
Grand Rapids, 09, 20, 2003, 58.7, 68.0, 48.0
Grand Rapids, 09, 21, 2003, 57.3, 73.9, 43.0
Grand Rapids, 09, 22, 2003, 60.9, 73.9, 43.0
Grand Rapids, 09, 23, 2003, 56.3, 66.0, 50.0
Grand Rapids, 09, 24, 2003, 57.4, 64.9, 50.0
Grand Rapids, 09, 25, 2003, 52.6, 64.9, 45.0
Grand Rapids, 09, 26, 2003, 50.0, 68.0, 37.9
Grand Rapids, 09, 27, 2003, 55.2, 68.0, 37.9
Grand Rapids, 09, 28, 2003, 49.3, 62.1, 44.1
Grand Rapids, 09, 29, 2003, 46.5, 57.0, 39.0
Grand Rapids, 09, 30, 2003, 46.0, 55.0, 39.0
Grand Rapids, 10, 01, 2003, 44.5, 52.0, 37.0
Grand Rapids, 10, 02, 2003, 38.7, 51.1, 28.4
Grand Rapids, 10, 03, 2003, 41.9, 52.0, 28.9
Grand Rapids, 10, 04, 2003, 44.6, 51.1, 37.0
Grand Rapids, 10, 05, 2003, 42.6, 54.0, 30.0
Grand Rapids, 10, 06, 2003, 42.7, 57.9, 28.0
Grand Rapids, 10, 07, 2003, 50.2, 75.0, 28.0
Grand Rapids, 10, 08, 2003, 64.5, 77.0, 53.1
Grand Rapids, 10, 09, 2003, 60.5, 77.0, 50.0
Grand Rapids, 10, 10, 2003, 59.5, 77.0, 46.0
Grand Rapids, 10, 11, 2003, 64.4, 77.0, 46.0
Grand Rapids, 10, 12, 2003, 59.5, 77.0, 48.0
Grand Rapids, 10, 13, 2003, 52.8, 69.1, 37.9
Grand Rapids, 10, 14, 2003, 50.9, 69.1, 37.9
Grand Rapids, 10, 15, 2003, 48.9, 57.0, 41.0
Grand Rapids, 10, 16, 2003, 45.2, 57.0, 32.0
Grand Rapids, 10, 17, 2003, 41.7, 54.0, 28.9
Grand Rapids, 10, 18, 2003, 50.3, 60.1, 45.0
Grand Rapids, 10, 19, 2003, 47.3, 60.1, 36.0
Grand Rapids, 10, 20, 2003, 55.3, 79.0, 36.0
Grand Rapids, 10, 21, 2003, 58.1, 79.0, 39.0
Grand Rapids, 10, 22, 2003, 43.7, 48.9, 37.4
Grand Rapids, 10, 23, 2003, 39.4, 48.9, 28.9
Grand Rapids, 10, 24, 2003, 42.1, 57.0, 28.9
Grand Rapids, 10, 25, 2003, 48.6, 54.0, 44.1
Grand Rapids, 10, 26, 2003, 46.3, 55.0, 39.0
Grand Rapids, 10, 27, 2003, 38.1, 50.0, 30.9
Grand Rapids, 10, 28, 2003, 40.5, 46.9, 30.9
Grand Rapids, 10, 29, 2003, 41.6, 46.9, 36.0
Grand Rapids, 10, 30, 2003, 48.3, 64.9, 37.0
Grand Rapids, 10, 31, 2003, 62.5, 68.0, 39.9
Grand Rapids, 11, 01, 2003, 48.5, 52.0, 46.4
Grand Rapids, 11, 02, 2003, 47.1, 50.0, 46.0
Grand Rapids, 11, 03, 2003, 45.5, 50.0, 41.0
Grand Rapids, 11, 04, 2003, 48.7, 64.0, 39.2
Grand Rapids, 11, 05, 2003, 48.9, 64.0, 39.2
Grand Rapids, 11, 06, 2003, 39.6, 44.1, 33.8
Grand Rapids, 11, 07, 2003, 33.5, 39.9, 28.4
Grand Rapids, 11, 08, 2003, 27.0, 41.0, 19.0
Grand Rapids, 11, 09, 2003, 26.7, 39.0, 16.0
Grand Rapids, 11, 10, 2003, 31.3, 46.0, 16.0
Grand Rapids, 11, 11, 2003, 46.9, 51.8, 39.0
Grand Rapids, 11, 12, 2003, 48.3, 55.9, 39.0
Grand Rapids, 11, 13, 2003, 35.4, 55.9, 32.0
Grand Rapids, 11, 14, 2003, 35.2, 45.0, 27.0
Grand Rapids, 11, 15, 2003, 40.3, 45.0, 27.0
Grand Rapids, 11, 16, 2003, 40.6, 44.6, 37.4
Grand Rapids, 11, 17, 2003, 45.5, 54.0, 39.0
Grand Rapids, 11, 18, 2003, 53.9, 61.0, 43.0
Grand Rapids, 11, 19, 2003, 49.0, 61.0, 42.1
Grand Rapids, 11, 20, 2003, 44.3, 63.0, 32.0
Grand Rapids, 11, 21, 2003, 50.3, 63.0, 32.0
Grand Rapids, 11, 22, 2003, 42.0, 57.9, 37.9
Grand Rapids, 11, 23, 2003, 57.2, 64.0, 37.9
Grand Rapids, 11, 24, 2003, 36.1, 55.9, 24.1
Grand Rapids, 11, 25, 2003, 29.9, 44.1, 24.1
Grand Rapids, 11, 26, 2003, 37.6, 46.0, 25.0
Grand Rapids, 11, 27, 2003, 37.4, 46.0, 32.0
Grand Rapids, 11, 28, 2003, 36.0, 42.1, 32.0
Grand Rapids, 11, 29, 2003, 33.9, 37.0, 30.0
Grand Rapids, 11, 30, 2003, 40.2, 50.0, 30.0
Grand Rapids, 12, 01, 2003, 39.0, 50.0, 33.1
Grand Rapids, 12, 02, 2003, 31.1, 42.1, 25.0
Grand Rapids, 12, 03, 2003, 28.1, 39.0, 21.0
Grand Rapids, 12, 04, 2003, 30.9, 41.0, 21.0
Grand Rapids, 12, 05, 2003, 36.4, 42.1, 25.0
Grand Rapids, 12, 06, 2003, 30.9, 42.1, 25.0
Grand Rapids, 12, 07, 2003, 24.1, 36.0, 16.0
Grand Rapids, 12, 08, 2003, 33.2, 39.9, 16.0
Grand Rapids, 12, 09, 2003, 36.6, 39.9, 28.9
Grand Rapids, 12, 10, 2003, 43.8, 48.9, 35.1
Grand Rapids, 12, 11, 2003, 32.5, 46.9, 24.8
Grand Rapids, 12, 12, 2003, 23.1, 35.1, 19.9
Grand Rapids, 12, 13, 2003, 17.9, 27.0, 10.0
Grand Rapids, 12, 14, 2003, 26.8, 30.0, 10.0
Grand Rapids, 12, 15, 2003, 29.3, 32.0, 24.1
Grand Rapids, 12, 16, 2003, 35.6, 42.8, 30.0
Grand Rapids, 12, 17, 2003, 30.0, 42.1, 28.0
Grand Rapids, 12, 18, 2003, 29.2, 30.9, 27.0
Grand Rapids, 12, 19, 2003, 28.5, 30.2, 26.6
Grand Rapids, 12, 20, 2003, 24.4, 30.0, 17.1
Grand Rapids, 12, 21, 2003, 31.5, 44.1, 17.1
Grand Rapids, 12, 22, 2003, 40.2, 44.1, 24.1
Grand Rapids, 12, 23, 2003, 37.2, 43.0, 35.1
Grand Rapids, 12, 24, 2003, 31.3, 37.0, 28.4
Grand Rapids, 12, 25, 2003, 30.1, 32.0, 28.0
Grand Rapids, 12, 26, 2003, 28.6, 41.0, 16.0
Grand Rapids, 12, 27, 2003, 31.6, 46.9, 16.0
Grand Rapids, 12, 28, 2003, 42.6, 48.0, 39.0
Grand Rapids, 12, 29, 2003, 44.3, 48.0, 37.4
Grand Rapids, 12, 30, 2003, 32.9, 37.9, 26.6
Grand Rapids, 12, 31, 2003, 36.4, 42.1, 27.0
Grand Rapids, 01, 01, 2004, 27.5, 42.1, 19.9
Grand Rapids, 01, 02, 2004, 44.3, 53.6, 35.6
Grand Rapids, 01, 03, 2004, 47.1, 59.0, 33.8
Grand Rapids, 01, 04, 2004, 29.4, 35.1, 24.8
Grand Rapids, 01, 05, 2004, 24.2, 27.0, 21.2
Grand Rapids, 01, 06, 2004, 14.8, 27.0, 8.1
Grand Rapids, 01, 07, 2004, 16.5, 19.9, 10.0
Grand Rapids, 01, 08, 2004, 13.9, 23.0, 5.0
Grand Rapids, 01, 09, 2004, 13.8, 23.0, 5.0
Grand Rapids, 01, 10, 2004, 12.9, 19.4, 8.6
Grand Rapids, 01, 11, 2004, 26.9, 37.4, 19.0
Grand Rapids, 01, 12, 2004, 34.6, 37.4, 32.0
Grand Rapids, 01, 13, 2004, 29.2, 35.6, 19.4
Grand Rapids, 01, 14, 2004, 19.4, 27.0, 12.2
Grand Rapids, 01, 15, 2004, 13.2, 28.0, 9.0
Grand Rapids, 01, 16, 2004, 10.1, 17.1, 6.1
Grand Rapids, 01, 17, 2004, 19.5, 26.6, 14.0
Grand Rapids, 01, 18, 2004, 22.6, 33.8, 14.0
Grand Rapids, 01, 19, 2004, 18.2, 30.0, 14.0
Grand Rapids, 01, 20, 2004, 14.2, 19.4, 6.8
Grand Rapids, 01, 21, 2004, 18.7, 32.0, 10.4
Grand Rapids, 01, 22, 2004, 17.1, 33.8, 3.2
Grand Rapids, 01, 23, 2004, 7.8, 26.1, 0.0
Grand Rapids, 01, 24, 2004, 11.4, 19.0, 0.0
Grand Rapids, 01, 25, 2004, 7.1, 15.8, -2.2
Grand Rapids, 01, 26, 2004, 16.0, 18.0, 12.0
Grand Rapids, 01, 27, 2004, 18.4, 21.2, 17.1
Grand Rapids, 01, 28, 2004, 20.6, 24.1, 17.1
Grand Rapids, 01, 29, 2004, 10.6, 24.1, 3.9
Grand Rapids, 01, 30, 2004, 10.2, 14.0, 3.9
Grand Rapids, 01, 31, 2004, 15.9, 21.9, 7.0
Grand Rapids, 02, 01, 2004, 18.6, 26.6, 12.2
Grand Rapids, 02, 02, 2004, 22.4, 30.9, 12.0
Grand Rapids, 02, 03, 2004, 31.3, 34.0, 18.0
Grand Rapids, 02, 04, 2004, 21.1, 34.0, 12.9
Grand Rapids, 02, 05, 2004, 17.6, 26.6, 8.6
Grand Rapids, 02, 06, 2004, 26.9, 30.9, 24.1
Grand Rapids, 02, 07, 2004, 25.9, 32.0, 21.9
Grand Rapids, 02, 08, 2004, 15.4, 28.0, 0.0
Grand Rapids, 02, 09, 2004, 26.9, 32.0, 21.2
Grand Rapids, 02, 10, 2004, 27.6, 30.2, 21.2
Grand Rapids, 02, 11, 2004, 23.2, 30.9, 19.0
Grand Rapids, 02, 12, 2004, 28.7, 32.0, 19.0
Grand Rapids, 02, 13, 2004, 26.0, 30.0, 23.0
Grand Rapids, 02, 14, 2004, 28.0, 33.8, 21.2
Grand Rapids, 02, 15, 2004, 13.0, 33.1, 1.0
Grand Rapids, 02, 16, 2004, 10.2, 25.0, -4.0
Grand Rapids, 02, 17, 2004, 22.0, 32.0, 15.8
Grand Rapids, 02, 18, 2004, 27.3, 37.4, 21.2
Grand Rapids, 02, 19, 2004, 35.7, 41.0, 21.9
Grand Rapids, 02, 20, 2004, 37.3, 43.0, 27.0
Grand Rapids, 02, 21, 2004, 32.5, 43.0, 30.0
Grand Rapids, 02, 22, 2004, 34.0, 39.9, 26.1
Grand Rapids, 02, 23, 2004, 34.4, 39.9, 26.1
Grand Rapids, 02, 24, 2004, 32.1, 34.0, 28.4
Grand Rapids, 02, 25, 2004, 26.2, 37.4, 15.8
Grand Rapids, 02, 26, 2004, 25.0, 37.0, 15.1
Grand Rapids, 02, 27, 2004, 28.0, 41.0, 17.6
Grand Rapids, 02, 28, 2004, 32.1, 46.9, 17.1
Grand Rapids, 02, 29, 2004, 42.3, 54.0, 17.1
Grand Rapids, 03, 01, 2004, 43.7, 54.0, 30.9
Grand Rapids, 03, 02, 2004, 44.0, 53.1, 39.0
Grand Rapids, 03, 03, 2004, 39.8, 46.0, 37.0
Grand Rapids, 03, 04, 2004, 41.1, 46.4, 37.4
Grand Rapids, 03, 05, 2004, 47.8, 63.0, 37.9
Grand Rapids, 03, 06, 2004, 35.6, 42.8, 33.8
Grand Rapids, 03, 07, 2004, 35.6, 41.0, 30.2
Grand Rapids, 03, 08, 2004, 32.0, 41.0, 30.0
Grand Rapids, 03, 09, 2004, 30.5, 37.0, 26.1
Grand Rapids, 03, 10, 2004, 31.8, 44.6, 21.2
Grand Rapids, 03, 11, 2004, 35.9, 45.0, 21.9
Grand Rapids, 03, 12, 2004, 21.8, 25.0, 19.4
Grand Rapids, 03, 13, 2004, 24.4, 42.1, 12.0
Grand Rapids, 03, 14, 2004, 35.9, 39.2, 33.8
Grand Rapids, 03, 15, 2004, 34.0, 41.0, 28.9
Grand Rapids, 03, 16, 2004, 30.9, 35.6, 26.6
Grand Rapids, 03, 17, 2004, 28.0, 36.0, 24.1
Grand Rapids, 03, 18, 2004, 32.6, 39.0, 25.0
Grand Rapids, 03, 19, 2004, 35.2, 46.4, 30.0
Grand Rapids, 03, 20, 2004, 44.8, 57.0, 30.0
Grand Rapids, 03, 21, 2004, 31.2, 41.0, 26.6
Grand Rapids, 03, 22, 2004, 24.1, 32.0, 15.8
Grand Rapids, 03, 23, 2004, 37.8, 53.6, 28.4
Grand Rapids, 03, 24, 2004, 43.8, 53.1, 30.0
Grand Rapids, 03, 25, 2004, 55.7, 63.0, 37.0
Grand Rapids, 03, 26, 2004, 59.0, 63.0, 53.1
Grand Rapids, 03, 27, 2004, 55.3, 61.0, 51.1
Grand Rapids, 03, 28, 2004, 54.1, 70.0, 46.0
Grand Rapids, 03, 29, 2004, 52.9, 70.0, 46.0
Grand Rapids, 03, 30, 2004, 46.4, 59.0, 35.6
Grand Rapids, 03, 31, 2004, 43.7, 60.1, 35.1
Grand Rapids, 04, 01, 2004, 41.7, 53.6, 33.8
Grand Rapids, 04, 02, 2004, 47.3, 63.0, 34.0
Grand Rapids, 04, 03, 2004, 44.6, 55.9, 33.8
Grand Rapids, 04, 04, 2004, 36.7, 55.0, 30.0
Grand Rapids, 04, 05, 2004, 33.1, 46.9, 23.0
Grand Rapids, 04, 06, 2004, 43.3, 60.1, 23.0
Grand Rapids, 04, 07, 2004, 50.3, 62.6, 37.0
Grand Rapids, 04, 08, 2004, 49.3, 62.1, 34.0
Grand Rapids, 04, 09, 2004, 43.5, 55.0, 33.1
Grand Rapids, 04, 10, 2004, 41.1, 55.0, 30.0
Grand Rapids, 04, 11, 2004, 37.7, 51.1, 30.0
Grand Rapids, 04, 12, 2004, 36.5, 48.0, 26.1
Grand Rapids, 04, 13, 2004, 43.5, 55.9, 26.2
Grand Rapids, 04, 14, 2004, 45.3, 62.1, 30.0
Grand Rapids, 04, 15, 2004, 54.8, 73.4, 37.4
Grand Rapids, 04, 16, 2004, 63.0, 78.8, 51.8
Grand Rapids, 04, 17, 2004, 67.0, 78.1, 52.0
Grand Rapids, 04, 18, 2004, 70.7, 86.0, 59.0
Grand Rapids, 04, 19, 2004, 69.3, 86.0, 53.1
Grand Rapids, 04, 20, 2004, 46.7, 55.9, 35.6
Grand Rapids, 04, 21, 2004, 59.2, 68.0, 35.1
Grand Rapids, 04, 22, 2004, 49.2, 68.0, 37.9
Grand Rapids, 04, 23, 2004, 51.3, 64.0, 37.9
Grand Rapids, 04, 24, 2004, 49.6, 64.0, 37.9
Grand Rapids, 04, 25, 2004, 51.2, 66.9, 37.9
Grand Rapids, 04, 26, 2004, 50.0, 66.9, 41.0
Grand Rapids, 04, 27, 2004, 40.0, 46.9, 30.2
Grand Rapids, 04, 28, 2004, 51.3, 78.1, 30.9
Grand Rapids, 04, 29, 2004, 70.8, 78.8, 62.6
Grand Rapids, 04, 30, 2004, 62.9, 72.0, 57.2
Grand Rapids, 05, 01, 2004, 52.7, 70.0, 48.0
Grand Rapids, 05, 02, 2004, 46.3, 53.6, 39.2
Grand Rapids, 05, 03, 2004, 40.9, 55.0, 30.9
Grand Rapids, 05, 04, 2004, 46.1, 63.0, 30.0
Grand Rapids, 05, 05, 2004, 52.6, 63.0, 30.0
Grand Rapids, 05, 06, 2004, 60.6, 80.1, 41.0
Grand Rapids, 05, 07, 2004, 58.4, 80.1, 43.0
Grand Rapids, 05, 08, 2004, 52.2, 68.0, 44.6
Grand Rapids, 05, 09, 2004, 64.3, 81.0, 45.0
Grand Rapids, 05, 10, 2004, 69.5, 81.0, 55.0
Grand Rapids, 05, 11, 2004, 65.0, 81.0, 59.0
Grand Rapids, 05, 12, 2004, 73.0, 84.9, 59.0
Grand Rapids, 05, 13, 2004, 70.8, 84.9, 59.0
Grand Rapids, 05, 14, 2004, 68.3, 73.9, 51.1
Grand Rapids, 05, 15, 2004, 49.7, 57.2, 46.0
Grand Rapids, 05, 16, 2004, 53.8, 69.8, 41.0
Grand Rapids, 05, 17, 2004, 64.8, 78.8, 53.6
Grand Rapids, 05, 18, 2004, 65.8, 78.1, 53.1
Grand Rapids, 05, 19, 2004, 61.1, 73.4, 51.1
Grand Rapids, 05, 20, 2004, 67.8, 79.0, 50.0
Grand Rapids, 05, 21, 2004, 65.1, 75.2, 55.4
Grand Rapids, 05, 22, 2004, 63.9, 78.8, 55.4
Grand Rapids, 05, 23, 2004, 67.0, 81.0, 55.9
Grand Rapids, 05, 24, 2004, 59.2, 81.0, 50.0
Grand Rapids, 05, 25, 2004, 55.4, 68.0, 48.2
Grand Rapids, 05, 26, 2004, 59.2, 68.0, 48.9
Grand Rapids, 05, 27, 2004, 55.6, 71.6, 42.8
Grand Rapids, 05, 28, 2004, 58.3, 72.0, 43.0
Grand Rapids, 05, 29, 2004, 54.2, 66.9, 42.1
Grand Rapids, 05, 30, 2004, 61.1, 71.6, 55.4
Grand Rapids, 05, 31, 2004, 64.1, 71.1, 54.0
Grand Rapids, 06, 01, 2004, 62.8, 73.0, 55.0
Grand Rapids, 06, 02, 2004, 61.0, 73.0, 55.0
Grand Rapids, 06, 03, 2004, 61.2, 73.9, 48.2
Grand Rapids, 06, 04, 2004, 62.1, 73.9, 48.9
Grand Rapids, 06, 05, 2004, 63.9, 77.0, 48.9
Grand Rapids, 06, 06, 2004, 69.4, 81.0, 50.0
Grand Rapids, 06, 07, 2004, 74.8, 84.9, 61.0
Grand Rapids, 06, 08, 2004, 79.0, 90.0, 64.0
Grand Rapids, 06, 09, 2004, 81.0, 90.0, 71.1
Grand Rapids, 06, 10, 2004, 65.8, 84.9, 59.0
Grand Rapids, 06, 11, 2004, 58.2, 62.6, 53.6
Grand Rapids, 06, 12, 2004, 64.6, 73.9, 54.0
Grand Rapids, 06, 13, 2004, 72.6, 82.9, 57.0
Grand Rapids, 06, 14, 2004, 71.0, 82.9, 64.0
Grand Rapids, 06, 15, 2004, 72.4, 81.0, 60.1
Grand Rapids, 06, 16, 2004, 73.9, 81.0, 60.1
Grand Rapids, 06, 17, 2004, 73.5, 81.0, 66.0
Grand Rapids, 06, 18, 2004, 70.2, 79.0, 64.0
Grand Rapids, 06, 19, 2004, 62.4, 73.0, 51.8
Grand Rapids, 06, 20, 2004, 60.8, 71.6, 48.2
Grand Rapids, 06, 21, 2004, 61.6, 71.1, 48.0
Grand Rapids, 06, 22, 2004, 62.7, 70.0, 55.0
Grand Rapids, 06, 23, 2004, 63.5, 75.2, 53.6
Grand Rapids, 06, 24, 2004, 59.3, 69.8, 51.8
Grand Rapids, 06, 25, 2004, 57.7, 66.2, 44.6
Grand Rapids, 06, 26, 2004, 60.9, 70.0, 45.0
Grand Rapids, 06, 27, 2004, 63.6, 73.4, 53.6
Grand Rapids, 06, 28, 2004, 63.6, 73.0, 52.0
Grand Rapids, 06, 29, 2004, 67.8, 82.0, 57.0
Grand Rapids, 06, 30, 2004, 72.1, 82.9, 57.0
Grand Rapids, 07, 01, 2004, 74.0, 84.2, 64.4
Grand Rapids, 07, 02, 2004, 77.9, 84.0, 63.0
Grand Rapids, 07, 03, 2004, 72.1, 84.9, 60.1
Grand Rapids, 07, 04, 2004, 73.3, 84.9, 60.1
Grand Rapids, 07, 05, 2004, 68.8, 77.0, 62.1
Grand Rapids, 07, 06, 2004, 72.6, 82.9, 62.1
Grand Rapids, 07, 07, 2004, 68.9, 82.9, 62.1
Grand Rapids, 07, 08, 2004, 62.2, 72.0, 59.0
Grand Rapids, 07, 09, 2004, 64.0, 75.2, 53.6
Grand Rapids, 07, 10, 2004, 71.4, 82.9, 52.0
Grand Rapids, 07, 11, 2004, 76.5, 88.0, 63.0
Grand Rapids, 07, 12, 2004, 77.2, 88.0, 64.0
Grand Rapids, 07, 13, 2004, 74.9, 84.2, 66.2
Grand Rapids, 07, 14, 2004, 71.2, 86.0, 64.0
Grand Rapids, 07, 15, 2004, 71.5, 82.0, 62.1
Grand Rapids, 07, 16, 2004, 70.6, 86.0, 57.0
Grand Rapids, 07, 17, 2004, 68.6, 86.0, 57.0
Grand Rapids, 07, 18, 2004, 70.5, 82.9, 59.0
Grand Rapids, 07, 19, 2004, 72.1, 82.9, 59.0
Grand Rapids, 07, 20, 2004, 74.6, 87.8, 64.4
Grand Rapids, 07, 21, 2004, 78.0, 90.0, 64.0
Grand Rapids, 07, 22, 2004, 75.1, 90.0, 69.1
Grand Rapids, 07, 23, 2004, 66.3, 87.1, 54.0
Grand Rapids, 07, 24, 2004, 62.5, 73.0, 51.1
Grand Rapids, 07, 25, 2004, 64.7, 75.0, 51.1
Grand Rapids, 07, 26, 2004, 65.5, 77.0, 55.0
Grand Rapids, 07, 27, 2004, 64.5, 77.0, 55.0
Grand Rapids, 07, 28, 2004, 66.7, 82.0, 54.0
Grand Rapids, 07, 29, 2004, 70.5, 82.0, 54.0
Grand Rapids, 07, 30, 2004, 68.0, 80.1, 61.0
Grand Rapids, 07, 31, 2004, 69.7, 78.1, 61.0
Grand Rapids, 08, 01, 2004, 69.6, 86.0, 55.9
Grand Rapids, 08, 02, 2004, 76.0, 88.0, 55.9
Grand Rapids, 08, 03, 2004, 74.5, 86.0, 62.6
Grand Rapids, 08, 04, 2004, 70.1, 81.0, 60.8
Grand Rapids, 08, 05, 2004, 66.7, 79.0, 57.0
Grand Rapids, 08, 06, 2004, 62.9, 75.2, 51.8
Grand Rapids, 08, 07, 2004, 65.3, 79.0, 50.0
Grand Rapids, 08, 08, 2004, 67.0, 79.0, 52.0
Grand Rapids, 08, 09, 2004, 69.6, 81.0, 57.0
Grand Rapids, 08, 10, 2004, 66.3, 81.0, 60.1
Grand Rapids, 08, 11, 2004, 58.5, 68.0, 55.0
Grand Rapids, 08, 12, 2004, 56.3, 62.6, 51.8
Grand Rapids, 08, 13, 2004, 58.5, 66.9, 52.0
Grand Rapids, 08, 14, 2004, 60.6, 71.6, 51.8
Grand Rapids, 08, 15, 2004, 61.4, 73.4, 48.2
Grand Rapids, 08, 16, 2004, 63.1, 75.9, 48.9
Grand Rapids, 08, 17, 2004, 65.2, 75.9, 48.9
Grand Rapids, 08, 18, 2004, 66.8, 77.0, 57.9
Grand Rapids, 08, 19, 2004, 65.3, 77.0, 55.0
Grand Rapids, 08, 20, 2004, 60.7, 72.0, 53.1
Grand Rapids, 08, 21, 2004, 59.7, 72.0, 46.0
Grand Rapids, 08, 22, 2004, 60.8, 79.0, 46.0
Grand Rapids, 08, 23, 2004, 71.1, 78.8, 66.2
Grand Rapids, 08, 24, 2004, 68.0, 82.4, 57.2
Grand Rapids, 08, 25, 2004, 73.6, 82.9, 57.0
Grand Rapids, 08, 26, 2004, 71.5, 80.1, 66.0
Grand Rapids, 08, 27, 2004, 77.9, 84.2, 73.0
Grand Rapids, 08, 28, 2004, 69.8, 80.6, 64.4
Grand Rapids, 08, 29, 2004, 61.9, 66.2, 57.2
Grand Rapids, 08, 30, 2004, 60.7, 71.6, 50.0
Grand Rapids, 08, 31, 2004, 65.0, 78.1, 50.0
Grand Rapids, 09, 01, 2004, 65.9, 78.1, 54.0
Grand Rapids, 09, 02, 2004, 69.6, 82.4, 59.0
Grand Rapids, 09, 03, 2004, 70.7, 82.9, 57.9
Grand Rapids, 09, 04, 2004, 70.8, 82.9, 59.0
Grand Rapids, 09, 05, 2004, 72.6, 84.2, 62.6
Grand Rapids, 09, 06, 2004, 74.6, 84.0, 63.0
Grand Rapids, 09, 07, 2004, 66.6, 73.4, 57.2
Grand Rapids, 09, 08, 2004, 62.1, 73.9, 53.1
Grand Rapids, 09, 09, 2004, 62.7, 73.9, 53.1
Grand Rapids, 09, 10, 2004, 63.6, 75.9, 51.1
Grand Rapids, 09, 11, 2004, 66.9, 81.0, 51.1
Grand Rapids, 09, 12, 2004, 69.5, 82.9, 55.0
Grand Rapids, 09, 13, 2004, 69.6, 84.0, 57.0
Grand Rapids, 09, 14, 2004, 73.5, 84.2, 64.0
Grand Rapids, 09, 15, 2004, 73.8, 84.9, 64.0
Grand Rapids, 09, 16, 2004, 69.2, 77.0, 60.8
Grand Rapids, 09, 17, 2004, 59.0, 73.9, 48.0
Grand Rapids, 09, 18, 2004, 59.9, 73.9, 48.0
Grand Rapids, 09, 19, 2004, 61.3, 75.2, 48.0
Grand Rapids, 09, 20, 2004, 63.3, 77.0, 48.0
Grand Rapids, 09, 21, 2004, 65.4, 81.0, 48.9
Grand Rapids, 09, 22, 2004, 66.4, 82.9, 48.9
Grand Rapids, 09, 23, 2004, 66.8, 84.9, 50.0
Grand Rapids, 09, 24, 2004, 69.7, 84.9, 53.1
Grand Rapids, 09, 25, 2004, 60.9, 80.1, 52.0
Grand Rapids, 09, 26, 2004, 58.3, 72.0, 43.0
